,hhid,longitude,latitude,altitude,kebele
10485,DT0700890,37.68018,12.96456,1695,DT07
10486,DT0700889,37.68028,12.96466,1696,DT07
10487,DT0700888,37.6863,12.95817,1780,DT07
10488,DT0701008,37.68568,12.95885,1798,DT07
10489,DT0700953,37.68615,12.95821,1792,DT07
10490,DT0701086,37.68266,12.96092,1693,DT07
10491,DT0700887,37.68631,12.9582,1793,DT07
10492,DT0700886,37.68621,12.95919,1758,DT07
10493,DT0701085,37.686,12.95849,1784,DT07
10494,DT0700885,37.68608,12.95845,1792,DT07
10495,DT0700884,37.68592,12.95821,1781,DT07
10496,DT0700883,37.68368,12.97139,1674,DT07
10497,DT0701097,37.68383,12.97151,1685,DT07
10498,DT0700882,37.68613,12.96278,1760,DT07
10499,DT0700880,37.6861,12.95793,1778,DT07
10500,DT0701007,37.6856,12.95831,1788,DT07
10501,DT0700879,37.68547,12.95813,1786,DT07
10502,DT0701152,37.67993,12.97375,1652,DT07
10503,DT0700878,37.68556,12.95813,1785,DT07
10504,DT0700877,37.68503,12.9589,1630,DT07
10505,DT0700876,37.6837,12.95908,1734,DT07
10506,DT0701352,37.65913,12.93282,1886,DT07
10507,DT0701081,37.68393,12.95879,1780,DT07
10508,DT0701201,37.68397,13.10477,1773,DT07
10509,DT0700874,37.68413,12.95887,1805,DT07
10510,DT0700873,37.68366,12.95969,1799,DT07
10511,DT0700872,37.68544,12.96133,1800,DT07
10512,DT0701136,37.68182,12.96065,1751,DT07
10513,DT0700871,37.68152,12.96025,1744,DT07
10514,DT0700870,37.68349,12.96618,1761,DT07
10515,DT0700001,37.7709,12.98545,2586,DT07
10516,DT0700869,37.68341,12.96027,1758,DT07
10517,DT0700868,37.68326,12.96069,1750,DT07
10518,DT0700867,37.68416,12.96117,1744,DT07
10519,DT0101876,37.77021,12.9862,2611,DT01
10520,DT0700866,37.68417,12.95881,1773,DT07
10521,DT0700952,37.68241,12.96211,1705,DT07
10522,DT0701135,37.68242,12.96223,1718,DT07
10523,DT0700865,37.68252,12.9623,1739,DT07
10524,DT0700864,37.68239,12.96196,1732,DT07
10525,DT0700863,37.68222,12.96212,1715,DT07
10526,DT0700862,37.68197,12.96361,1772,DT07
10527,DT0700861,37.68172,12.96265,1742,DT07
10528,DT0700860,37.68183,12.96268,1708,DT07
10529,dt0701169,37.68187,13.10198,1767,dt07
10530,DT0700859,37.68271,12.96378,1714,DT07
10531,DT0700858,37.68204,12.96364,1709,DT07
10532,DT0700857,37.68222,12.96232,1741,DT07
10533,DT0700856,37.68182,12.96395,1718,DT07
10534,DT0701134,37.68181,12.9631,1732,DT07
10535,DT0700855,37.68173,12.96295,1708,DT07
10536,DT0700854,37.68165,12.96318,1727,DT07
10537,DT0701360,37.67858,12.95671,1709,DT07
10538,DT0700853,37.68131,12.96331,1759,DT07
10539,DT0700852,37.68116,12.96414,1671,DT07
10540,DT0700851,37.68131,12.96461,1700,DT07
10541,DT0701361,37.68009,12.96391,1682,DT07
10542,DT0700850,37.68141,12.96426,1704,DT07
10543,DT0701315,37.67931,12.96215,1309,dt07
10544,DT0700849,37.68079,12.9645,1704,DT07
10545,DT0701096,37.66356,12.97472,1638,DT07
10546,DT0700848,37.68081,12.9647,1716,DT07
10547,DT0700847,37.68065,12.96459,1698,DT07
10548,DT0700846,37.68042,12.96443,1714,DT07
10549,DT0700845,37.68042,12.96443,1714,DT07
10550,DT0700844,37.68027,12.96419,1700,DT07
10551,DT0700843,37.68006,12.96451,1707,DT07
10552,DT0700842,37.67966,12.96473,1695,DT07
10553,DT0700841,37.67931,12.96478,1698,DT09
10554,DT0700840,37.67915,12.96486,1717,DT07
10555,DT0700954,37.6789,12.96527,1685,DT07
10556,DT0700839,37.67891,12.96518,1680,DT07
10557,DT0700838,37.68882,12.96749,1722,DT07
10558,DT0700837,37.67837,12.965,1705,DT07
10559,DT0700836,37.67826,12.96528,1677,DT07
10560,DT0701303,37.65906,12.96086,1690,DT07
10561,DT0700835,37.67831,12.96526,1681,DT07
10562,DT0701164,37.6579,12.95826,1683,DT07
10563,DT0700834,37.65807,12.95837,1690,DT07
10564,DT0700833,37.67802,12.96507,1686,DT07
10565,DT0700832,37.68803,12.96672,1687,DT07
10566,DT0700831,37.67795,12.96538,1678,DT07
10567,DT0700830,37.67769,12.96555,1682,DT07
10568,DT0700829,37.67754,12.96572,1686,DT07
10569,DT0700828,37.67677,12.96547,1713,DT07
10570,DT0700827,37.6767,12.96656,1709,DT07
10571,dt0701314,37.67627,12.96686,1647,dt07
10572,DT0700826,37.67714,12.96606,1701,DT07
10573,DT0700825,37.67671,12.96626,1660,DT07
10574,DT0701168,37.67676,12.96586,1721,DT07
10575,DT0700823,37.67664,12.96641,1672,DT07
10576,DT0700822,37.67667,12.96627,1638,DT07
10577,DT0700821,37.67642,12.96635,1637,DT07
10578,DT0700820,37.67593,12.96601,1661,DT07
10579,DT0700819,37.6753,12.96463,1629,DT07
10580,DT0700818,37.67527,12.96403,1663,DT07
10581,DT0700817,37.67486,12.96345,1638,DT07
10582,DT0701106,37.6602,12.96251,1739,DT07
10583,DT0700815,37.67689,12.97587,1640,DT07
10584,DT0700814,37.67771,12.95957,1774,DT07
10585,DT0700813,37.67811,12.95641,1741,DT07
10586,DT0701133,37.67878,12.95472,1770,DT07
10587,DT0700811,37.67826,12.9559,1733,DT07
10588,DT0700810,37.6787,12.95645,1714,DT07
10589,DT0700809,37.68811,12.95592,1710,DT07
10590,DT0700808,37.68017,12.95568,1753,DT07
10591,DT0700807,37.67874,12.9558,1732,DT07
10592,DT0700806,37.67851,12.95595,1703,DT07
10593,DT0700805,37.67589,12.95603,1674,DT07
10594,DT0700804,37.67603,12.95523,1488,DT07
10595,DT0700803,37.67578,12.95557,1714,DT07
10596,DT0700923,37.67584,12.95463,1702,DT07
10597,DT0700802,37.67594,12.95456,1710,DT07
10598,DT0700801,37.67515,12.95365,1692,DT07
10599,DT0700800,37.67392,12.95394,1717,DT07
10600,DT0700799,37.67396,12.95401,1667,DT07
10601,DT0700798,37.67349,12.95426,1684,DT07
10602,DT0700797,37.67077,12.95068,1656,DT07
10603,DT0700796,37.66938,12.95023,1760,DT07
10604,DT0700795,37.66929,12.95042,1768,DT07
10605,DT0700794,37.66821,12.94276,1756,DT07
10606,DT0700941,37.66875,12.9267,1877,DT07
10607,DT0700793,37.6697,12.94978,1776,DT07
10608,DT0700792,37.66971,12.94914,1768,DT07
10609,DT0700791,37.6709,12.94671,1774,DT07
10610,DT0701145,37.7002,12.94602,1766,DT07
10611,DT0700790,37.6709,12.94665,1775,DT07
10612,DT0701022,37.67117,12.94381,1770,DT07
10613,DT0700789,37.67074,12.94659,1773,DT07
10614,DT0700788,37.67256,12.9515,1687,DT07
10615,DT0701200,37.67427,13.10474,1691,DT07
10616,DT0700922,37.67084,12.94733,1758,DT07
10617,DT0700787,37.67043,12.9463,1780,DT07
10618,DT0700786,37.67017,12.94623,1766,DT07
10619,DT0700785,37.66959,12.94547,1764,DT07
10620,DT0700784,37.66873,12.94533,1762,DT07
10621,DT0701125,37.66883,12.94461,1840,DT07
10622,DT0700782,37.67148,12.9442,1763,DT07
10623,DT0700781,37.67222,12.94443,1778,DT07
10624,DT0700780,37.67335,12.94341,1804,DT07
10625,DT0700947,37.67263,12.94085,1599,DT07
10626,DT0700951,37.67253,12.94433,1774,DT07
10627,DT0700779,37.67276,12.94174,1759,DT07
10628,DT0700778,37.67317,12.94351,1791,DT07
10629,DT0701313,37.67332,12.94347,1797,DT07
10630,DT0700777,37.67282,12.94228,1822,DT07
10631,DT0700776,37.67349,12.94087,1805,DT07
10632,DT0701312,37.67377,12.94119,1800,DT07
10633,DT0700950,37.67418,12.94026,1800,DT07
10634,DT0700775,37.67408,12.94078,1765,DT07
10635,DT0700774,37.67429,12.94026,1816,DT07
10636,DT0700773,37.67529,12.94204,1797,DT07
10637,DT0700995,37.67527,12.94142,1719,DT07
10638,DT0700772,37.67527,12.94142,1799,DT07
10639,DT0700771,37.67575,12.94135,1807,DT07
10640,DT0700077,37.68002,12.98817,1618,DT07
10641,DT0700948,37.67651,12.94218,1808,DT07
10642,DT0700769,37.67656,12.94422,1822,DT07
10643,DT0700768,37.67638,12.9406,1842,DT07
10644,DT0700767,37.67628,12.9405,1822,DT07
10645,DT0701199,37.67556,13.10474,1800,DT07
10646,DT0700996,37.67481,12.9397,1861,DT07
10647,DT0700766,37.67567,12.9399,1809,DT07
10648,DT0700765,37.67549,12.94015,1822,DT07
10649,DT0700764,37.67545,12.94005,1812,DT07
10650,DT0700763,37.67491,12.94008,1805,DT07
10651,DT0700762,37.67491,12.94008,1821,DT07
10652,DT0700761,37.67503,12.94004,1812,DT07
10653,DT0700760,37.67512,12.9396,1817,DT07
10654,DT0701362,37.67444,12.9359,1814,DT07
10655,DT0700076,37.67921,12.98765,1610,DT07
10656,DT0701198,37.67498,13.10473,1772,DT07
10657,DT0701132,37.6769,12.95348,1679,DT07
10658,DT0700997,37.67528,12.93969,1904,DT07
10659,DT0700759,37.675,12.93959,1819,DT07
10660,DT0700758,37.67478,12.93966,1802,DT07
10661,DT0700899,37.67441,12.93956,1820,DT07
10662,DT0700757,37.67453,12.9397,1802,DT07
10663,DT0700756,37.67442,12.93362,1715,DT07
10664,DT0700946,37.67932,12.9339,1810,DT07
10665,DT0700755,37.67419,12.93899,1839,DT07
10666,DT0701197,37.67342,13.10465,1763,DT07
10667,DT0700754,37.67363,12.93448,1791,DT07
10668,DT0700753,37.67327,12.94003,1774,DT07
10669,DT0700752,37.67322,12.94055,1782,DT07
10670,DT0700751,37.6732,12.9404,1762,DT07
10671,DT0701065,37.67314,12.94039,1797,DT07
10672,DT0700353,37.66261,13.00259,1580,DT07
10673,DT0700750,37.67391,12.94647,1788,DT07
10674,DT0700749,37.6593,12.93435,1890,DT07
10675,DT0701005,37.67276,12.93966,1759,DT07
10676,DT0700748,37.65758,12.92547,1929,DT07
10677,DT0700747,37.65724,12.92547,1916,DT07
10678,DT0701221,37.67931,12.97781,1648,DT07
10679,DT0700746,37.67228,12.93867,1797,DT07
10680,DT0700745,37.65624,12.92568,1956,DT07
10681,DT0700744,37.65685,12.92515,1927,DT07
10682,DT0701006,37.68027,12.96419,1200,DT07
10683,DT0700743,37.6725,12.93879,1780,DT07
10684,DT0700742,37.65659,12.92523,1922,DT07
10685,DT0700741,37.67243,12.93857,1764,DT07
10686,DT0701004,37.67153,12.93855,1757,DT07
10687,DT0700739,37.67212,12.93768,1778,DT07
10688,DT0700738,37.67145,12.9387,1766,DT07
10689,DT0700737,37.67203,12.93834,1773,DT07
10690,DT0700736,37.67215,12.93805,1780,DT07
10691,DT0700735,37.67212,12.93772,1782,DT07
10692,DT0700734,37.67249,12.93742,1780,DT07
10693,DT0701003,37.67142,12.93701,1756,DT07
10694,DT0700733,37.6721,12.93704,1774,DT07
10695,DT0700732,37.67204,12.93686,1751,DT07
10696,DT0700731,37.67163,12.93688,1784,DT07
10697,DT0700730,37.67149,12.93669,1738,DT07
10698,DT0700729,37.67107,12.93585,1768,DT07
10699,DT0701358,37.66709,12.93474,1767,DT07
10700,DT0700728,37.66779,12.93537,1754,DT07
10701,DT0700727,37.66774,12.93555,1759,DT07
10702,DT0700726,37.6675,12.93571,1750,DT07
10703,DT0700725,37.6676,12.93655,1744,DT07
10704,DT0700999,37.66747,12.93674,1755,DT07
10705,DT0700998,37.66747,12.93674,1755,DT07
10706,DT0700723,37.66777,12.93706,1795,DT07
10707,DT0700722,37.66721,12.93658,1761,DT07
10708,DT0701122,37.6654,12.93612,1853,DT07
10709,DT0700721,37.66731,12.93677,1790,DT07
10710,DT0700720,37.66654,12.9366,1795,DT07
10711,DT0700719,37.6677,12.93681,1788,DT07
10712,DT0700718,37.66651,12.93711,1777,DT07
10713,DT0201521,37.75957,12.98359,2590,DT02
10714,DT0200717,37.76336,12.98433,2614,DT02
10715,DT0700717,37.68028,12.97056,1645,DT07
10716,DT0701151,37.68073,12.9708,1658,DT07
10717,DT0700716,37.66546,12.93444,1836,DT07
10718,DT0700715,37.66538,12.93429,1830,DT07
10719,DT0701243,37.65761,12.99551,1593,DT07
10720,DT0701121,37.66448,12.9331,1865,DT07
10721,DT0700714,37.66532,12.93375,1803,DT07
10722,DT0700713,37.66758,12.93561,1743,DT07
10723,DT0701116,37.66621,12.93382,1765,DT07
10724,DT0700712,37.66689,12.9345,1778,DT07
10725,DT0700710,37.66677,12.93339,1785,DT07
10726,DT0700709,37.66697,12.93266,1791,DT07
10727,DT0700708,37.66744,12.93238,1784,DT07
10728,DT0701357,37.66623,12.93175,1790,DT07
10729,DT0700707,37.66726,12.93244,1779,DT07
10730,DT0700706,37.66908,12.93184,1809,DT07
10731,DT0701118,37.66605,12.93088,1784,DT07
10732,DT0700705,37.66961,12.93178,1804,DT07
10733,DT0700704,37.66738,12.93022,1816,DT07
10734,DT0700994,37.65584,12.95128,1706,DT07
10735,DT0700702,37.66733,12.93066,1809,DT07
10736,DT0700701,37.66723,12.93038,1764,DT07
10737,DT0701149,37.66244,12.93106,1843,DT07
10738,DT0700700,37.6673,12.93021,1812,DT07
10739,DT0701115,37.66993,12.92849,1807,DT07
10740,DT0700698,37.67176,12.92993,1809,DT07
10741,DT0700697,37.67181,12.92996,1788,DT07
10742,DT0700696,37.672,12.93004,1798,DT07
10743,DT0700695,37.67188,12.93007,1807,DT07
10744,DT0701113,37.76724,12.93173,1813,DT07
10745,DT0700693,37.67365,12.93234,1844,DT07
10746,DT0701062,37.67107,12.93044,1810,DT07
10747,DT0700691,37.67115,12.93051,1788,DT07
10748,DT0700690,37.67121,12.93064,1776,DT07
10749,DT0700689,37.65952,12.92659,1744,DT07
10750,DT0700688,37.65966,12.92669,1733,DT07
10751,DT0700687,37.65934,12.99268,1726,DT07
10752,DT0700686,37.66877,12.93202,1796,DT07
10753,DT0700685,37.669,12.93076,1779,DT07
10754,DT0700684,37.66868,12.93137,1791,DT07
10755,DT0700683,37.66926,12.93125,1830,DT07
10756,DT0700682,37.66942,12.93065,1728,DT07
10757,DT0701355,37.66893,12.93058,1787,DT07
10758,DT0700681,37.66971,12.93478,1837,DT07
10759,DT0700068,37.68127,12.98108,1626,DT07
10760,DT0700680,37.67016,12.93114,1782,DT07
10761,DT0700679,37.66953,12.93076,1754,DT07
10762,DT0700678,37.66962,12.93061,1772,DT07
10763,DT0701114,37.66876,12.92995,1796,DT07
10764,DT0700677,37.66965,12.93052,1778,DT07
10765,DT0700676,37.66964,12.93001,1782,DT07
10766,DT0700675,37.66955,12.92984,1787,DT07
10767,DT0700674,37.66942,12.92984,1814,DT07
10768,DT0700673,37.6693,12.92982,1821,DT07
10769,DT0700672,37.66874,12.92866,1780,DT07
10770,DT0700671,37.66999,12.92988,1820,DT07
10771,DT0700942,37.66921,12.94864,1772,DT07
10772,DT0700670,37.66858,12.92671,1885,DT07
10773,DT0701105,37.66804,12.92717,1794,DT07
10774,DT0700668,37.66849,12.92695,1867,DT07
10775,DT0700667,37.66816,12.92759,1859,DT07
10776,DT0700666,37.66777,12.92748,1869,DT07
10777,DT0701311,37.67781,12.93541,1851,DT07
10778,DT0700665,37.66785,12.92752,1869,DT07
10779,DT0701310,37.66967,12.92913,1816,DT07
10780,DT0700664,37.66952,12.92916,1822,DT07
10781,DT0700663,37.66784,12.92845,1836,DT07
10782,DT0700662,37.66804,12.92851,1835,DT07
10783,DT0701120,37.6672,12.92791,1787,DT07
10784,DT0102062,37.75558,12.97714,2577,DT01
10785,DT0700661,37.66803,12.9286,1845,DT07
10786,DT0700660,37.66759,12.92944,1849,DT07
10787,DT0700659,37.66745,12.92922,1810,DT07
10788,DT0701356,37.66656,12.92881,1832,DT07
10789,DT0700658,37.66969,12.92907,1815,DT07
10790,DT0700657,37.66381,12.93087,1816,DT07
10791,DT0700656,37.66336,12.9314,1801,DT07
10792,DT0701119,37.66593,12.93059,1775,DT07
10793,DT0700654,37.6606,12.93272,1880,DT07
10794,DT0700653,37.66035,12.93296,1870,DT07
10795,DT0700652,37.66049,12.93289,1873,DT07
10796,DT0801618,37.68478,13.05111,1497,DT08
10797,DT0700651,37.65883,12.93405,1618,DT07
10798,DT0700650,37.65937,12.93442,1886,DT07
10799,DT0700649,37.6593,12.93435,1890,DT07
10800,DT0701196,37.65937,13.10465,1893,DT07
10801,DT0700648,37.65758,12.92547,1929,DT07
10802,DT0700647,37.65724,12.9255,1916,DT07
10803,DT0700646,37.65708,12.92503,1909,DT07
10804,DT0700898,37.6568,12.92525,1929,DT07
10805,DT0700645,37.65624,12.92568,1956,DT07
10806,DT0701148,37.66864,12.92674,1870,DT07
10807,DT0700644,37.65686,12.92515,1927,DT07
10808,DT0701185,37.65752,13.10332,1953,DT07
10809,DT0701112,37.65623,12.92451,1817,DT07
10810,DT0700643,37.6567,12.92454,1951,DT07
10811,DT0700642,37.65659,12.92523,1922,DT07
10812,DT0701184,37.65659,13.10328,1923,DT07
10813,DT0700641,37.65642,12.92547,1929,DT07
10814,DT0701061,37.84624,13.03066,2666,DT07
10815,DT0700640,37.65646,12.9253,1920,DT07
10816,DT0701050,37.65655,12.92496,1559,DT07
10817,DT0700638,37.65637,12.92578,1914,DT07
10818,DT0700637,37.65671,12.92599,1906,DT07
10819,DT0700636,37.65657,12.92613,1911,DT07
10820,DT0700635,37.65666,12.92617,1912,DT07
10821,DT0700634,37.65665,12.92628,1916,DT07
10822,DT0700633,37.65664,12.92657,1914,DT07
10823,DT0700632,37.65629,12.92615,1927,DT07
10824,DT0700631,37.65606,12.92572,1922,DT07
10825,DT0201318,37.75758,12.9808,2567,DT02
10826,DT0700630,37.65576,12.92612,1900,DT07
10827,DT0700629,37.65464,12.92618,1865,DT07
10828,DT0700628,37.64473,12.92773,1790,DT07
10829,DT0700627,37.64463,12.92743,1775,DT07
10830,DT0700626,37.65431,12.9243,1830,DT07
10831,DT0700625,37.64387,12.92739,1765,DT07
10832,DT0700624,37.6437,12.92726,1768,DT07
10833,DT0701214,37.64499,12.93822,1745,DT07
10834,DT0700623,37.64306,12.92798,1785,DT07
10835,DT0700622,37.64313,12.92803,1785,DT07
10836,DT0700621,37.64314,12.92821,1779,DT07
10837,DT0701046,37.65527,12.92678,1848,DT07
10838,DT0700620,37.64283,12.92824,1772,DT07
10839,DT0201049,37.75875,12.98038,2588,DT02
10840,DT0701180,37.64817,13.10256,1756,DT07
10841,DT0700619,37.64252,12.92823,1767,DT07
10842,DT0700618,37.64246,12.92824,1812,DT07
10843,DT0701331,37.64159,12.92681,1799,DT07
10844,DT0700617,37.64236,12.9276,1790,DT07
10845,DT0700616,37.64323,12.9266,1821,DT07
10846,DT0700615,37.64332,12.92667,1816,DT07
10847,DT0701045,37.6446,12.92644,1786,DT07
10848,DT0700614,37.64314,12.92699,1796,DT07
10849,DT0700613,37.64338,12.92663,1823,DT07
10850,DT0701181,37.64493,13.10269,1787,DT07
10851,DT0701182,37.64433,13.10298,1784,DT07
10852,DT0700612,37.64223,12.92686,1815,DT07
10853,DT0700611,37.6439,12.92673,1799,DT07
10854,DT0701021,37.64216,12.93803,1844,DT07
10855,DT0701183,37.65374,13.10307,1846,DT07
10856,DT0700610,37.64183,12.92719,1820,DT07
10857,DT0700609,37.6411,12.92807,1805,DT07
10858,DT0700608,37.64094,12.92789,1809,DT07
10859,DT0700607,37.64094,12.92799,1829,DT07
10860,DT0700605,37.65424,12.92426,1812,DT07
10861,DT0700604,37.64051,12.92825,1819,DT07
10862,DT0700603,37.63982,12.92794,1824,DT07
10863,DT0700602,37.63887,12.92865,1817,DT07
10864,DT0700601,37.63891,12.92865,1830,DT07
10865,DT0700600,37.6375,12.92842,1826,DT07
10866,DT0700599,37.64473,12.92654,1806,DT07
10867,DT0700598,37.64522,12.92626,1803,DT07
10868,DT0701308,37.67527,12.96675,1647,DT07
10869,DT0700597,37.64444,12.93196,1806,DT07
10870,DT0700596,37.64404,12.93255,1815,DT07
10871,DT0700606,37.64106,12.92808,1812,DT07
10872,DT0700595,37.64569,12.93368,1826,DT07
10873,DT0701104,37.65373,12.95906,1687,DT07
10874,DT0700594,37.64661,12.93042,1742,DT07
10875,DT0700593,37.64628,12.93428,1809,DT07
10876,DT0701013,37.64638,12.93036,1721,DT07
10877,DT0700592,37.64627,12.93034,1741,DT07
10878,DT0701011,37.64613,12.93375,1719,DT07
10879,DT0700591,37.64696,12.93438,1766,DT07
10880,DT0700590,37.64698,12.93441,1783,DT07
10881,DT0700589,37.6454,12.93593,1781,DT07
10882,DT0700588,37.64558,12.93564,1786,DT07
10883,DT0701110,37.64388,12.93526,1792,DT07
10884,DT0700587,37.64478,12.9361,1784,DT07
10885,DT0700586,37.64475,12.9362,1781,DT07
10886,DT0700585,37.64135,12.93864,1836,DT07
10887,DT0700584,37.64094,12.93902,1862,DT07
10888,DT0700583,37.64153,12.93878,1848,DT07
10889,DT0701215,37.64054,12.93759,1818,DT07
10890,DT0700582,37.64148,12.93873,1839,DT07
10891,DT0700581,37.64225,12.93319,1801,DT07
10892,DT0700580,37.6414,12.93841,1846,DT07
10893,DT0700579,37.64178,12.93852,1847,DT07
10894,DT0701044,37.64237,12.93813,1839,DT07
10895,DT0700578,37.64215,12.93783,1812,DT07
10896,DT0700577,37.64195,12.93823,1803,DT07
10897,DT0700576,37.64301,12.93834,1816,DT07
10898,DT0701043,37.64361,12.93814,1821,DT07
10899,DT0701042,37.64624,12.93714,1761,DT07
10900,DT0201536,37.76148,12.9841,2625,DT02
10901,DT0700574,37.64376,12.93905,1707,DT07
10902,DT0700573,37.64476,12.93773,1811,DT07
10903,DT0700572,37.64476,12.93777,1811,DT07
10904,DT0701100,37.64642,12.92959,1768,DT07
10905,DT0700571,37.64467,12.93779,1770,DT07
10906,DT0701023,37.64835,12.93729,1747,DT07
10907,DT0700570,37.64574,12.93759,1746,DT07
10908,DT0700569,37.64623,12.93735,1761,DT07
10909,DT0700568,37.64645,12.9374,1768,DT07
10910,DT0701041,37.64783,12.93679,1748,DT07
10911,DT0700567,37.64638,12.93736,1762,DT07
10912,DT0700566,37.64723,12.93694,1750,DT07
10913,DT0700565,37.64724,12.9369,1740,DT07
10914,DT0700564,37.64816,12.93799,1745,DT07
10915,DT0700563,37.64908,12.93862,1721,DT07
10916,DT0700562,37.64984,12.93812,1718,DT07
10917,DT0700561,37.64987,12.93825,1722,DT07
10918,DT0701010,37.64976,12.93825,1715,DT07
10919,DT0701287,37.68259,13.02048,1560,DT07
10920,DT0700559,37.64922,12.94112,1753,DT07
10921,DT0700558,37.64905,12.93796,1742,DT07
10922,DT0700557,37.64969,12.94285,1703,DT07
10923,DT0700556,37.64996,12.94273,1747,DT07
10924,DT0700555,37.64993,12.94261,1727,DT07
10925,DT0700554,37.65404,12.94087,1717,DT07
10926,DT0700553,37.65037,12.9409,1721,DT07
10927,DT0700552,37.65079,12.94068,1716,DT07
10928,DT0700551,37.65084,12.94075,1796,DT07
10929,DT0701009,37.65015,12.94091,1717,DT07
10930,DT0700550,37.65094,12.9407,1746,DT07
10931,DT0700549,37.65148,12.94023,1712,DT07
10932,DT0701178,37.68654,13.10228,1732,DT07
10933,DT0700548,37.6516,12.94823,1720,DT07
10934,DT0700993,37.6515,12.94795,1732,DT07
10935,DT0700547,37.6515,12.94795,1732,DT07
10936,DT0700546,37.6515,12.94795,1732,DT07
10937,DT0700545,37.6513,12.94788,1724,DT07
10938,DT0700925,37.65081,12.94423,1762,DT07
10939,DT0700544,37.65059,12.94828,1766,DT07
10940,DT0700543,37.65047,12.94809,1744,DT07
10941,DT0701108,37.64909,12.94739,1717,DT07
10942,DT0700542,37.64784,12.9482,1760,DT07
10943,DT0700541,37.65023,12.94825,1741,DT07
10944,DT0700540,37.65541,12.9448,1707,DT07
10945,DT0701146,37.64886,12.94797,1686,DT07
10946,DT0700539,37.64937,12.94896,1771,DT07
10947,DT0700538,37.64941,12.94878,1748,DT07
10948,DT0700537,37.64996,12.94827,1751,DT07
10949,DT0700916,37.65543,12.94549,1700,DT07
10950,DT0700536,37.64954,12.94903,1754,DT07
10951,DT0700535,37.6498,12.94921,1765,DT07
10952,DT0700533,37.64981,12.9499,1741,DT07
10953,DT0701307,37.67583,12.96572,1661,DT07
10954,DT0700532,37.64996,12.94899,1736,DT07
10955,DT0700987,37.6769,12.9662,1678,DT07
10956,DT0700531,37.64926,12.94909,1737,DT07
10957,DT0700530,37.65139,12.94938,1717,DT07
10958,DT0700529,37.65139,12.94943,1719,DT07
10959,DT0700528,37.65146,12.94952,1721,DT07
10960,DT0701306,37.67627,12.96686,1648,DT07
10961,DT0700527,37.65197,12.95058,1716,DT07
10962,DT0700526,37.65208,12.94987,1703,DT07
10963,DT0700525,37.65228,12.95018,1732,DT07
10964,DT0700524,37.65293,12.95009,1702,DT07
10965,DT0700523,37.65258,12.95034,1736,DT07
10966,DT0700522,37.65237,12.95013,1743,DT07
10967,DT0700938,37.64624,12.93423,1798,DT07
10968,DT0700521,37.65792,12.95063,1701,DT07
10969,DT0701336,37.65382,12.95115,1733,DT07
10970,DT0701351,37.65715,12.94975,1683,DT07
10971,DT0700520,37.65792,12.95049,1678,DT07
10972,DT0700519,37.6594,12.95023,1682,DT07
10973,DT0701147,37.64581,12.94568,1674,DT07
10974,DT0700518,37.6621,12.95862,1677,DT07
10975,DT0201477,37.76243,12.98343,2609,DT02
