hhid,Q401,Q406,Q301,Q302,Q304,Q306,Q307,Q308m,Qsou_inform,Q3098,Q3099,Q30910,Q30911,Q3098n,Q3099n,Q30910n,Q30911n,Q30912n,Q30913n,Q30914n,Q30915n
DT1300756,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0600510,1.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT1202006,2.0,2.0,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1201674,2.0,2.0,1,1,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT0900947,1.0,2.0,2,1,3,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0.0
DT0200504,1.0,2.0,2,1,3,1,3,1,1,0,0,1,0,0,0,1,0,1,1,0.0,0.0
DT1101242,1.0,2.0,2,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0102202,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0600123,1.0,2.0,2,1,1,4,2,0,1,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1200287,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0101592,1.0,2.0,2,1,1,1,3,1,2,1,0,1,0,1,0,1,0,1,1,0.0,0.0
DT1200425,2.0,2.0,1,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0600102,2.0,2.0,1,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0801930,2.0,2.0,1,1,1,3,1,0,1,1,1,1,0,1,1,1,0,1,0,0.0,0.0
DT0100755,1.0,1.0,2,1,1,1,3,1,2,1,0,1,0,1,0,1,0,1,1,0.0,0.0
DT0900235,1.0,2.0,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0800103,2.0,2.0,2,1,1,3,2,0,1,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1300740,2.0,2.0,1,1,1,3,2,0,1,1,1,0,0,1,2,0,0,1,0,0.0,0.0
DT0200484,1.0,1.0,2,2,1,1,3,1,3,1,0,0,0,1,0,0,0,1,1,0.0,0.0
DT0100828,1.0,2.0,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0101354,1.0,2.0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0201407,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1300616,2.0,2.0,2,1,1,3,2,0,1,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1001066,1.0,2.0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0800903,2.0,2.0,1,1,1,3,1,0,0,0,0,1,1,0,0,1,1,1,0,0.0,0.0
DT0100613,1.0,2.0,2,1,1,1,3,0,1,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0102655,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0900793,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT1201491,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0800362,2.0,2.0,1,1,1,4,2,1,1,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT0200464,1.0,2.0,2,2,1,1,4,1,2,0,0,0,0,0,0,0,0,1,1,1.0,0.0
DT0300705,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0100893,1.0,2.0,2,2,1,1,4,1,2,0,0,0,0,0,0,0,0,1,1,1.0,0.0
DT0200460,1.0,1.0,2,1,1,1,4,1,3,1,0,1,0,1,0,1,0,1,1,1.0,0.0
DT0500711,1.0,2.0,2,1,1,4,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0200553,1.0,2.0,2,1,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1100053,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0600193,1.0,2.0,2,1,1,3,2,0,0,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT0801998,2.0,2.0,2,1,1,3,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0701243,2.0,2.0,1,1,1,4,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200451,1.0,2.0,2,1,3,1,3,1,0,0,0,1,0,0,0,1,0,1,1,0.0,0.0
DT1200243,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,0,0,0.0,0.0
DT1300157,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0200447,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0600377,1.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT0601254,2.0,2.0,2,1,1,2,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1100254,1.0,2.0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0400875,2.0,2.0,1,1,1,3,2,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0801923,2.0,2.0,1,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0900207,1.0,2.0,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0600721,1.0,2.0,2,1,1,3,2,1,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1301037,2.0,2.0,2,1,1,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT0400102,1.0,2.0,2,1,1,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0200172,1.0,2.0,2,1,1,1,3,1,1,0,0,1,0,0,0,1,0,1,1,0.0,0.0
DT1200695,2.0,2.0,2,1,1,4,2,0,0,1,0,1,0,1,0,1,0,0,0,0.0,0.0
DT0400542,1.0,2.0,2,1,1,3,2,0,0,1,1,1,0,1,2,1,0,1,0,0.0,0.0
DT0200430,1.0,1.0,2,2,1,1,3,1,2,0,0,1,0,0,0,1,0,1,1,0.0,0.0
DT0501303,2.0,2.0,1,1,1,3,2,0,0,1,0,1,0,1,0,1,0,0,0,0.0,0.0
DT0102573,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1200298,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT1000425,1.0,1.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1000684,1.0,2.0,2,1,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT1200625,2.0,2.0,2,1,1,4,2,0,0,1,1,0,0,1,1,0,0,1,0,0.0,0.0
DT1200994,2.0,2.0,1,1,1,4,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0500508,1.0,2.0,2,1,1,4,2,0,0,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT0801977,2.0,2.0,1,1,1,3,2,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0501294,2.0,2.0,2,1,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
DT1300383,2.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0700587,2.0,2.0,2,1,1,4,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0800966,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0200415,1.0,2.0,2,1,1,1,3,0,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0200889,1.0,2.0,2,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT1300580,2.0,2.0,1,1,1,3,2,0,0,0,0,1,1,0,0,1,1,1,0,0.0,0.0
DT0101781,1.0,2.0,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,1,1,1.0,0.0
DT0800525,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0101599,1.0,2.0,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
dt1100430,1.0,2.0,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0100058,1.0,2.0,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1200186,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,1,0,1,0,0,0.0,0.0
DT0300990,1.0,2.0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1300478,1.0,2.0,2,1,1,3,2,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT1000916,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0200401,1.0,2.0,2,1,3,1,3,0,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0200400,1.0,2.0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0500334,1.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,2,0,1,0,0,0.0,0.0
DT0100445,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0801112,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1200457,2.0,2.0,1,1,1,4,2,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0500990,2.0,2.0,2,1,1,4,2,0,1,0,1,1,1,0,2,1,1,1,0,0.0,0.0
DT0900438,1.0,2.0,2,1,3,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT1300801,2.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0200545,1.0,2.0,2,1,3,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0102471,1.0,2.0,2,1,2,1,3,1,1,0,1,0,0,0,1,0,0,1,1,0.0,1.0
DT1000595,1.0,2.0,2,1,1,3,2,0,0,1,1,1,0,1,2,1,0,1,0,0.0,0.0
DT1200143,2.0,2.0,1,1,1,4,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0200386,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0200663,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1000111,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1300653,1.0,2.0,2,1,1,3,2,0,0,0,1,0,1,0,1,0,1,1,0,0.0,0.0
DT1000556,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1201116,2.0,2.0,1,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1101163,1.0,2.0,2,1,2,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1100353,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0700551,1.0,2.0,2,1,1,3,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0700914,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT0201143,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0900278,1.0,2.0,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0801175,2.0,2.0,1,1,1,3,1,1,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0600328,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT0600194,1.0,2.0,1,1,1,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT0200367,1.0,2.0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0900124,1.0,2.0,2,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0801359,2.0,2.0,1,1,1,3,1,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200364,1.0,2.0,2,1,1,1,3,1,3,0,0,1,1,0,0,1,1,1,1,0.0,0.0
DT1200944,2.0,2.0,2,1,1,3,2,0,1,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0800264,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT1000685,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
dt1100416,1.0,2.0,2,2,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0700829,2.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0900534,1.0,2.0,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1200558,2.0,2.0,1,1,1,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT1100294,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1101175,1.0,2.0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0800058,2.0,2.0,1,1,1,4,2,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT0100060,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0200887,1.0,2.0,2,2,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1201319,2.0,2.0,2,1,1,3,2,0,0,1,1,1,0,1,1,1,0,1,0,0.0,0.0
DT0200349,1.0,2.0,2,1,1,1,3,1,2,0,0,0,1,0,0,0,1,1,1,0.0,0.0
DT0600958,1.0,2.0,1,1,1,3,2,0,0,1,0,1,0,1,0,1,0,0,0,0.0,0.0
DT0200347,1.0,2.0,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0.0,0.0
DT0101738,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0300764,2.0,2.0,2,1,1,3,2,0,1,0,1,0,1,0,2,0,1,1,0,0.0,0.0
DT0500862,1.0,2.0,2,1,1,4,2,0,1,1,1,1,0,1,1,1,0,1,0,0.0,0.0
DT0200343,1.0,2.0,2,1,1,1,3,1,2,1,0,0,0,1,0,0,0,1,1,0.0,0.0
DT1300229,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1100531,1.0,2.0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1300439,1.0,2.0,1,1,1,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT0801135,1.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0200337,1.0,2.0,2,1,1,1,3,1,2,1,0,1,1,1,0,1,1,1,1,0.0,0.0
DT1101088,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0200335,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0700845,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0102093,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0200331,1.0,2.0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0102132,1.0,2.0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0500975,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT0101791,1.0,2.0,2,1,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0.0,1.0
DT0102315,1.0,1.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0100403,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0200324,1.0,2.0,2,1,1,1,3,0,1,0,0,1,1,0,0,1,1,1,1,0.0,0.0
DT0400022,1.0,2.0,2,1,1,3,2,0,1,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0900299,1.0,2.0,2,1,1,1,3,1,2,1,0,0,0,1,0,0,0,1,1,0.0,0.0
DT0900912,1.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1201502,2.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1200794,2.0,2.0,1,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1201140,2.0,2.0,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT0800508,2.0,2.0,1,1,1,3,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0
DT1100567,1.0,2.0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1000655,1.0,2.0,2,1,1,3,2,0,1,1,1,1,0,1,2,1,0,1,0,0.0,0.0
DT1300463,1.0,2.0,2,1,1,3,2,0,0,0,0,1,1,0,0,1,1,1,0,0.0,0.0
DT1000084,2.0,2.0,2,1,1,3,2,0,1,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1300003,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200018,1.0,2.0,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0400052,1.0,2.0,2,1,1,3,2,0,2,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT1301283,2.0,2.0,2,1,1,4,2,1,1,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1101349,2.0,2.0,2,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0200304,1.0,2.0,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1202218,2.0,2.0,2,1,2,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0200302,1.0,2.0,2,1,1,1,2,0,0,1,0,1,0,1,0,1,0,0,0,0.0,0.0
DT1200888,2.0,2.0,2,1,1,4,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0500194,2.0,2.0,2,1,1,3,2,0,1,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT1100828,1.0,2.0,2,2,2,1,3,1,0,0,0,1,1,0,0,1,1,0,1,0.0,0.0
DT0500138,2.0,2.0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0601234,1.0,2.0,2,1,1,4,3,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT1200348,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0201233,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1301282,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1201692,2.0,2.0,2,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1100503,1.0,2.0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0400124,1.0,2.0,2,1,1,3,2,0,0,1,1,0,0,1,1,0,0,1,0,0.0,0.0
DT0200290,1.0,2.0,2,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0.0,0.0
DT0801829,2.0,2.0,1,1,1,3,1,0,0,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT0802135,2.0,2.0,2,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1100993,1.0,2.0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0201189,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0200283,1.0,2.0,2,1,1,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0
DT1200057,2.0,2.0,1,1,1,3,2,1,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT1200804,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0300206,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,2,0,1,0,0,0.0,0.0
DT1201556,2.0,2.0,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0501216,2.0,2.0,2,1,1,4,2,0,0,1,1,0,1,1,2,0,1,0,0,0.0,0.0
DT0700582,2.0,2.0,2,1,1,4,2,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0201160,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1201532,2.0,2.0,2,1,1,3,2,0,1,1,0,1,0,1,0,1,0,0,0,0.0,0.0
DT0701210,2.0,2.0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT1301146,1.0,2.0,2,1,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200267,1.0,2.0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0801315,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,1,0,1,0,0,0.0,0.0
DT0801392,2.0,2.0,1,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0801061,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT0101932,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0900540,1.0,2.0,2,1,3,2,3,1,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1000449,1.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,2,1,1,1,0,0.0,0.0
DT0102415,1.0,2.0,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT1100844,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1000564,2.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT1201935,2.0,2.0,2,1,1,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT1100895,1.0,2.0,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0600559,2.0,2.0,1,1,1,3,2,0,0,1,0,1,1,1,0,1,1,0,0,0.0,0.0
DT1001001,1.0,2.0,2,1,1,4,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0102268,1.0,2.0,2,1,1,1,3,0,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1300696,2.0,2.0,2,2,1,3,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0200244,1.0,2.0,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1300926,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT0800513,2.0,1.0,1,1,1,3,2,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0
DT0200241,1.0,1.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0600776,2.0,2.0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT1200891,2.0,2.0,2,1,1,4,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
dt0400658,1.0,2.0,2,1,1,3,2,0,1,1,1,1,0,1,2,1,0,1,0,0.0,0.0
DT1100090,1.0,2.0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0500830,2.0,2.0,2,1,1,3,2,0,0,0,1,1,1,0,1,1,1,1,0,0.0,0.0
DT1200890,2.0,2.0,1,1,1,4,2,0,0,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0500082,1.0,2.0,2,1,1,3,2,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT0200232,1.0,2.0,2,1,1,1,3,0,3,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1200541,2.0,2.0,1,1,1,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT1001069,1.0,2.0,2,1,1,3,2,0,0,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT0300606,2.0,2.0,2,1,1,3,2,0,1,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT0100485,1.0,2.0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0200224,1.0,2.0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
DT0600405,1.0,2.0,2,1,1,3,2,0,1,1,0,1,0,1,0,1,0,1,0,0.0,0.0
DT1000206,2.0,2.0,2,1,1,3,2,0,2,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1201208,2.0,2.0,2,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
DT0100267,1.0,2.0,2,1,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0300952,2.0,2.0,1,1,1,3,2,0,0,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT0900474,1.0,2.0,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0200208,1.0,1.0,2,2,2,1,3,1,3,0,0,0,0,0,0,0,0,1,1,1.0,0.0
DT0102566,1.0,2.0,2,1,2,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0600583,2.0,2.0,1,1,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT0200041,1.0,2.0,2,1,1,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0200204,1.0,2.0,2,1,1,1,2,1,3,0,0,0,1,0,0,0,1,1,1,0.0,0.0
DT0300862,2.0,2.0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
DT0200194,1.0,2.0,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0102292,1.0,2.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT0102547,1.0,1.0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0
DT1201737,2.0,2.0,2,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
DT0600213,2.0,2.0,2,1,1,3,2,0,0,1,1,0,1,1,2,0,1,1,0,0.0,0.0
DT1101036,1.0,2.0,2,1,1,1,3,1,1,0,0,0,1,0,0,0,1,1,0,0.0,0.0
