hhid,Q4011,Q4012,Q4013,Q4014,Q4015,Q4016,Q4060,Q401,Q406
DT0500952,0,0,0,1,0,0,7,2,2
DT0500463,0,0,1,0,0,0,4,1,2
DT0101175,1,0,0,0,0,0,7,1,2
DT0100105,1,0,0,0,0,0,3,1,1
DT0600522,0,0,0,0,0,1,7,2,2
DT1300434,0,0,0,1,0,0,7,2,2
DT1200610,0,0,0,1,0,0,7,2,2
DT0801470,0,0,0,0,0,1,7,2,2
DT1200747,0,0,0,1,0,0,7,2,2
DT0400371,0,0,1,0,0,0,7,1,2
DT1100951,1,0,0,0,0,0,7,1,2
DT0700528,0,0,0,0,0,1,7,2,2
DT0201386,1,0,0,0,0,0,7,1,2
DT1101276,1,0,0,0,0,0,7,1,2
DT0700774,0,0,0,0,0,1,7,2,2
DT1200385,0,0,0,1,0,0,7,2,2
DT0900892,1,0,0,0,0,0,5,1,2
DT1000371,0,1,0,0,0,0,4,1,2
DT0500974,0,0,0,1,0,0,4,2,2
DT0802045,0,0,0,0,0,1,7,2,2
DT0700030,0,0,0,0,0,1,7,2,2
DT0800209,0,0,0,1,0,0,7,2,2
DT0100868,1,0,0,0,0,0,4,1,2
DT0800207,0,0,0,1,0,1,7,2,2
DT1300585,0,1,0,1,0,0,7,1,2
DT0600029,0,0,0,1,0,0,7,2,2
DT0200957,1,0,0,0,0,0,7,1,2
DT0801820,0,0,0,1,0,0,7,2,2
DT0500603,0,0,0,1,0,0,4,2,2
DT0101300,1,0,0,0,0,0,7,1,2
DT1100288,1,0,0,0,0,0,7,1,2
DT0800196,0,0,0,0,0,1,7,2,2
DT1300915,0,0,0,1,0,0,7,2,2
DT0800192,0,0,0,0,0,1,7,2,2
DT0300683,0,0,0,1,0,0,7,2,2
DT1300530,0,0,0,1,0,0,4,2,2
DT0801534,0,0,0,0,0,1,7,2,2
DT0800146,0,0,0,0,0,1,7,2,2
DT0300421,0,1,0,0,0,0,4,1,2
DT1300458,0,1,0,0,0,0,7,1,2
DT0800183,0,0,0,0,0,1,7,2,2
DT0800182,0,0,0,0,0,1,7,2,2
DT0200121,1,0,0,0,0,0,4,1,2
DT0401123,0,0,0,0,0,1,5,2,2
DT0800177,0,0,0,0,0,1,7,2,2
DT0100452,1,0,0,0,0,0,7,1,2
DT0600378,0,1,0,0,0,0,7,1,2
DT1100472,1,0,0,0,0,0,3,1,1
DT1100106,1,0,0,0,0,0,4,1,2
DT1201089,0,0,0,1,0,0,7,2,2
DT0801119,0,0,0,1,0,0,5,2,2
DT0800169,0,0,0,0,0,1,7,2,2
DT0201508,1,0,0,0,0,0,5,1,2
DT0800165,0,0,0,1,0,0,7,2,2
DT0800737,0,0,0,0,0,1,7,2,2
DT0200521,1,0,0,0,0,0,7,1,2
DT0101510,1,0,0,0,0,0,4,1,2
DT1200966,0,0,0,1,0,0,7,2,2
DT0102693,1,0,0,0,0,0,3,1,1
DT0102595,1,0,0,0,0,0,7,1,2
DT0800156,0,0,0,0,0,1,7,2,2
DT0100888,1,0,0,0,0,0,4,1,2
DT0802171,0,0,0,0,0,1,7,2,2
DT0300774,0,0,0,0,0,1,7,2,2
DT0100502,1,0,0,0,0,0,7,1,2
DT0501072,0,0,0,0,0,1,7,2,2
DT1000018,0,0,0,1,0,0,4,2,2
DT1300759,0,0,0,1,0,0,7,2,2
DT0400377,0,0,0,1,0,0,7,2,2
DT1300075,0,0,0,1,0,0,7,2,2
DT0800145,0,0,0,0,0,1,7,2,2
DT0700830,0,0,0,0,0,1,7,2,2
DT0101805,1,0,0,0,0,0,4,1,2
DT1201791,0,0,0,1,0,0,4,2,2
DT0801270,0,0,0,1,0,1,7,2,2
dt0400637,0,1,0,0,0,0,7,1,2
DT1300515,0,0,0,1,0,0,7,2,2
DT0500818,0,0,1,0,0,0,7,1,2
DT0800134,0,0,0,0,0,1,7,2,2
DT0101463,1,0,0,0,0,0,4,1,2
DT1001026,0,0,0,1,0,0,4,2,2
DT0900413,1,0,0,0,0,0,4,1,2
DT0800127,0,0,0,0,0,1,7,2,2
DT1202010,0,0,0,1,0,0,7,2,2
DT1100807,1,0,0,0,0,0,7,1,2
DT1300816,0,0,0,0,0,1,7,2,2
DT0800119,0,0,0,0,0,1,7,2,2
DT0200306,1,0,0,0,0,0,4,1,2
DT0300614,0,0,0,1,0,0,7,2,2
DT1201618,0,0,0,1,0,0,7,2,2
DT0200365,1,0,0,0,0,0,4,1,2
dt1100628,1,0,0,0,0,0,3,1,1
DT0600069,0,1,0,0,0,0,4,1,2
DT0301072,0,1,0,0,0,0,7,1,2
DT0101431,0,0,1,0,0,1,5,1,2
DT0700470,0,0,0,1,0,1,7,2,2
DT1300634,0,1,0,0,0,0,7,1,2
DT1301073,0,0,0,1,0,0,7,2,2
DT0101927,1,0,0,0,0,0,7,1,2
DT0900557,1,0,0,0,0,0,7,1,2
DT0800493,0,0,0,0,0,1,7,2,2
DT0300736,0,1,0,0,0,0,4,1,2
DT1100269,1,0,0,0,0,0,7,1,2
DT1300976,0,0,0,1,0,0,7,2,2
DT1300031,0,0,0,1,0,0,7,2,2
DT0400230,0,1,0,0,0,0,7,1,2
DT1300576,0,1,0,0,0,0,7,1,2
DT0800091,0,0,0,1,0,0,7,2,2
DT1100309,1,1,0,0,0,0,7,1,2
DT0800088,0,0,0,0,0,1,7,2,2
DT0800087,0,0,0,1,0,0,7,2,2
DT0900423,1,0,0,0,0,0,7,1,2
DT0501155,0,0,1,0,0,0,7,1,2
DT0800083,0,0,0,1,0,0,7,2,2
DT0900880,1,0,0,0,0,0,7,1,2
DT1301078,0,0,0,1,0,0,7,2,2
DT0800080,0,0,0,1,0,0,7,2,2
DT1001008,0,0,1,0,0,0,7,1,2
DT0800077,0,0,0,1,0,0,7,2,2
DT1100045,1,0,0,0,0,0,4,1,2
DT1100761,1,0,0,0,0,0,7,1,2
DT1101281,1,0,1,0,0,0,5,1,2
DT0800222,0,0,0,1,0,1,7,2,2
DT1100976,1,0,0,0,0,0,4,1,2
DT0700187,0,0,0,0,0,1,7,2,2
DT1200796,0,0,0,1,0,0,7,2,2
DT0801145,0,0,0,1,0,0,7,2,2
DT1000214,0,0,0,1,0,0,6,2,2
DT0200897,1,0,0,0,0,0,7,1,2
DT1100693,1,0,0,0,0,0,7,1,2
DT1100122,1,0,1,0,0,0,7,1,2
DT0800649,0,0,0,0,0,1,7,2,2
DT0800055,0,0,0,1,0,0,7,2,2
DT0101045,1,0,1,0,0,0,4,1,2
DT0900882,1,0,0,0,0,0,5,1,2
DT0100278,1,0,0,0,0,0,7,1,2
DT0200441,1,0,0,0,0,0,7,1,2
DT0800048,0,0,0,1,0,0,7,2,2
DT1300803,0,0,0,0,0,1,7,2,2
DT0201385,1,0,0,0,0,0,3,1,1
DT0201183,1,0,0,0,0,0,3,1,1
DT0100718,1,0,0,0,0,0,4,1,2
DT0102311,1,0,0,0,0,0,3,1,1
dt0700936,0,0,0,0,0,1,7,2,2
DT1201719,0,0,0,0,0,1,7,2,2
DT0800037,0,0,0,1,0,0,7,2,2
DT0900237,1,0,0,0,0,0,7,1,2
DT0101586,1,0,0,0,0,0,4,1,2
DT1100548,1,0,0,0,0,0,4,1,2
DT1100457,1,0,0,0,0,0,3,1,1
DT0600265,0,0,1,0,0,0,7,1,2
DT1201973,0,0,0,1,0,0,7,2,2
DT0800028,0,0,0,1,0,0,5,2,2
DT1100764,1,0,0,0,0,0,7,1,2
DT0201337,1,0,0,0,0,0,5,1,2
DT1200401,0,0,0,1,0,0,7,2,2
DT1201857,0,0,0,1,0,0,4,2,2
DT1201131,0,0,0,1,0,0,4,2,2
DT0801063,0,0,0,0,0,1,7,2,2
DT0501057,0,0,1,0,0,0,7,1,2
DT0900702,1,0,0,0,0,0,4,1,2
DT0100623,1,0,0,0,0,0,7,1,2
DT1101098,1,0,0,0,0,0,4,1,2
DT1201886,0,0,0,1,0,0,7,2,2
DT1200722,0,0,0,1,0,0,7,2,2
DT0201001,1,0,0,0,0,0,7,1,2
DT0802134,0,0,0,0,0,1,7,2,2
DT1100359,1,0,0,0,0,0,5,1,2
DT1300361,0,0,0,1,0,0,7,2,2
DT0800176,0,0,0,0,0,1,7,2,2
DT0700168,0,0,0,1,0,1,7,2,2
DT1100081,1,1,0,0,0,0,5,1,2
DT0600369,0,0,1,0,0,0,7,1,2
DT0301080,0,0,0,1,0,0,5,2,2
DT0700565,0,0,0,1,0,0,7,2,2
DT1200568,0,0,0,1,0,0,7,2,2
DT0701317,0,0,0,0,0,1,7,2,2
DT1202164,0,0,0,1,0,0,5,2,2
DT0701249,0,0,0,1,0,0,7,2,2
DT0701248,0,0,0,1,0,1,7,2,2
DT0200509,1,0,0,0,0,0,7,1,2
DT0701246,0,0,0,1,0,0,7,2,2
DT0800609,0,0,0,0,0,1,7,2,2
DT0800825,0,0,0,1,0,1,7,2,2
DT1201252,0,0,0,1,0,0,5,2,2
DT1001144,0,1,0,0,0,0,4,1,2
DT0601338,0,0,1,1,0,0,5,1,2
DT1200845,0,0,0,0,0,1,7,2,2
DT1300014,0,0,0,1,0,0,7,2,2
DT1301069,0,0,0,1,0,0,7,2,2
DT1101058,1,0,0,0,0,0,7,1,2
DT0701050,0,0,0,0,0,1,7,2,2
DT0701235,0,0,0,0,0,0,7,2,2
DT1001229,0,0,0,0,0,1,7,2,2
DT1200094,0,0,0,1,0,1,7,2,2
DT0701232,0,0,0,0,0,1,7,2,2
DT0600496,0,0,1,0,0,0,7,1,2
DT0900347,1,0,0,0,0,0,5,1,2
DT0200676,1,0,0,0,0,0,7,1,2
DT0500645,0,0,1,0,0,0,7,1,2
DT0800742,0,0,0,0,0,1,7,2,2
DT0600791,0,0,1,1,0,0,7,1,2
DT1300930,0,0,0,1,0,0,7,2,2
DT1201611,0,0,0,1,0,0,7,2,2
DT1100036,1,1,0,0,0,0,7,1,2
dt1100780,1,0,0,0,0,0,7,1,2
DT0701221,0,0,0,0,0,1,7,2,2
DT1101334,1,0,0,0,0,0,7,1,2
DT0701219,0,0,0,0,0,1,7,2,2
DT0701218,0,0,0,0,0,1,7,2,2
DT0701217,0,0,0,1,0,1,7,2,2
DT0500100,0,0,0,1,0,0,7,2,2
DT1200447,0,0,0,1,0,0,4,2,2
DT1100282,1,1,0,0,0,0,4,1,2
DT0700356,0,0,0,0,0,1,7,2,2
DT1300536,0,0,0,1,0,0,7,2,2
DT0300854,0,0,1,0,0,0,7,1,2
DT0700264,0,0,0,1,0,0,7,2,2
DT0300754,0,0,0,1,0,0,7,2,2
DT0400980,0,1,0,0,0,0,7,1,2
DT0300026,0,0,0,1,0,0,7,2,2
DT0701206,0,0,0,0,0,1,7,2,2
DT0501054,0,0,0,1,0,0,7,2,2
DT0101575,1,0,0,0,0,0,3,1,1
DT0501223,0,0,0,1,0,0,4,2,2
dt1100376,0,1,0,0,0,0,7,1,2
DT0701199,0,0,0,1,0,0,7,2,2
DT1100325,1,0,0,0,0,0,4,1,2
DT1200915,0,0,0,1,0,0,7,2,2
DT0701196,0,0,0,1,0,0,7,2,2
DT0600926,0,0,1,1,0,0,7,1,2
DT0701194,0,0,0,0,0,1,7,2,2
DT0500223,0,0,0,1,0,0,7,2,2
DT1201151,0,0,0,1,0,0,4,2,2
DT1201760,0,0,0,1,0,0,7,2,2
DT0900777,1,0,0,0,0,0,4,1,2
DT1301211,0,0,0,1,0,0,7,2,2
DT0400740,0,0,0,1,0,0,7,2,2
DT1101103,1,0,0,0,0,0,7,1,2
DT0201056,1,0,0,0,0,0,7,1,2
DT0800905,0,0,0,1,0,0,7,2,2
DT1300039,0,0,0,1,0,0,7,2,2
DT0701203,0,0,0,0,0,1,7,2,2
DT0700220,0,0,0,1,0,1,7,2,2
DT1000451,0,1,0,0,0,0,4,1,2
DT0101047,1,0,0,0,0,0,5,1,2
DT1200165,0,0,0,0,0,1,7,2,2
DT0601109,0,0,0,1,0,0,4,2,2
DT0200407,1,0,0,0,0,0,5,1,2
DT1301166,0,0,0,1,0,0,7,2,2
DT0201288,1,0,0,0,0,0,5,1,2
DT1101179,1,0,0,0,0,0,7,1,2
DT0200384,1,0,0,0,0,0,4,1,2
DT1200670,0,0,0,1,0,0,7,2,2
DT0701158,0,0,0,0,0,1,7,2,2
dt0701146,0,0,0,0,0,1,7,2,2
DT1300058,0,0,0,1,0,0,7,2,2
DT0501247,0,0,1,0,0,0,5,1,2
DT0300753,0,0,0,1,0,0,7,2,2
DT1201812,0,0,0,1,0,0,3,2,1
DT0102390,1,0,0,0,0,0,3,1,1
DT0701145,0,0,0,0,0,1,7,2,2
DT1101067,1,0,0,0,0,0,7,1,2
DT0101305,1,0,0,0,0,0,7,1,2
DT0900376,1,0,0,0,0,0,3,1,1
DT1201165,0,0,0,1,0,0,7,2,2
DT0701139,0,0,0,1,0,0,7,2,2
DT0701138,0,0,0,0,0,1,7,2,2
DT1300172,0,0,0,1,0,0,7,2,2
DT1201686,0,0,0,0,0,1,7,2,2
DT0800215,0,0,0,0,0,1,7,2,2
DT0101209,1,0,0,0,0,0,7,1,2
DT0500731,0,0,0,1,0,0,4,2,2
DT1202001,0,0,0,0,0,1,7,2,2
DT0700734,0,0,0,0,0,1,7,2,2
DT0600683,0,0,0,1,0,0,7,2,2
DT0200505,1,0,0,0,0,0,4,1,2
DT1100349,1,0,0,0,0,0,7,1,2
dt0400593,0,1,0,0,0,0,4,1,2
DT0802172,0,0,0,1,0,0,7,2,2
DT0200036,1,0,0,0,0,0,6,1,2
DT1300241,0,0,0,1,0,0,4,2,2
DT0701114,0,0,0,0,0,1,7,2,2
DT0300521,0,0,1,0,0,0,7,1,2
DT0201464,1,1,0,0,0,0,4,1,2
DT1100550,1,0,0,0,0,0,4,1,2
DT0801265,0,0,0,1,0,1,7,2,2
DT1201712,0,0,0,1,0,0,7,2,2
DT0701105,0,0,0,0,0,1,7,2,2
DT0701104,0,0,0,0,0,1,7,2,2
DT0700389,0,0,0,0,0,1,7,2,2
DT0701099,0,0,0,0,0,1,7,2,2
DT0600221,0,1,0,0,0,0,7,1,2
DT0301238,0,1,0,0,0,0,4,1,2
DT0200016,1,0,0,0,0,0,5,1,2
DT0800794,0,0,0,0,0,1,7,2,2
DT1300708,0,0,0,0,0,1,5,2,2
DT0701092,0,0,0,0,0,0,7,2,2
DT1300098,0,0,0,1,0,0,7,2,2
DT0201207,1,0,0,0,0,0,7,1,2
DT0701089,0,0,0,0,0,1,7,2,2
DT1100184,1,0,0,0,0,0,4,1,2
DT0701086,0,0,0,0,0,1,7,2,2
DT0701085,0,0,0,0,0,1,7,2,2
DT1300805,0,0,0,0,0,1,7,2,2
DT0701083,0,0,0,0,0,1,7,2,2
DT0300891,0,0,0,1,0,0,7,2,2
DT0200586,1,0,0,0,0,0,7,1,2
DT0701077,0,0,0,0,0,1,7,2,2
DT0401034,0,1,0,0,0,0,4,1,2
DT0701075,0,0,0,1,0,0,7,2,2
DT1000948,0,0,0,1,0,0,7,2,2
DT1200170,0,0,0,1,0,0,7,2,2
DT1101053,1,0,0,0,0,0,7,1,2
DT1000335,0,0,1,1,0,0,7,1,2
DT0201023,1,0,0,0,0,0,4,1,2
DT1101064,1,0,0,0,0,0,7,1,2
DT0700545,0,0,0,1,0,1,7,2,2
DT1001273,0,0,0,1,0,0,7,2,2
DT1201273,0,0,0,1,0,0,5,2,2
DT0801040,0,0,0,0,0,1,7,2,2
DT1200793,0,0,0,0,0,1,6,2,2
DT1101097,1,0,0,0,0,0,7,1,2
DT0101147,1,0,0,0,0,0,7,1,2
DT0200935,1,0,0,0,0,0,4,1,2
DT0600780,0,1,0,0,0,0,4,1,2
DT0800937,0,0,0,1,0,0,7,2,2
DT0701051,0,0,0,0,1,0,7,2,2
DT0900212,1,0,0,0,0,0,4,1,2
DT0500784,0,0,1,0,0,0,4,1,2
DT0701046,0,0,0,1,0,0,7,2,2
DT0100346,1,0,0,0,0,0,7,1,2
DT1201664,0,0,0,1,0,0,4,2,2
DT0401112,0,0,0,1,0,0,4,2,2
DT1201743,0,0,0,1,0,0,7,2,2
DT0201149,1,0,0,0,0,0,4,1,2
DT0102126,1,0,0,0,0,0,7,1,2
DT0600113,0,1,0,0,0,0,7,1,2
dt0401170,0,1,0,0,0,0,5,1,2
DT0601070,0,1,0,0,0,0,5,1,2
DT0600905,0,0,1,0,0,0,5,1,2
DT0500886,0,0,0,1,0,0,4,2,2
DT0101458,1,0,0,0,0,0,4,1,2
DT0900384,1,0,0,0,0,0,4,1,2
DT0801640,0,0,0,0,0,1,7,2,2
DT0401086,0,0,0,0,0,1,7,2,2
DT0301173,0,0,0,1,0,0,7,2,2
DT0701025,0,0,0,1,0,0,7,2,2
DT1200228,0,0,0,1,0,0,7,2,2
DT0801430,0,0,0,0,0,1,7,2,2
DT1000940,0,0,1,0,0,0,4,1,2
DT0500812,0,0,1,0,0,0,7,1,2
DT1202186,0,0,0,1,0,0,7,2,2
DT0100442,1,0,0,0,0,0,5,1,2
DT0101693,1,0,0,0,0,0,4,1,2
DT0701014,0,0,0,1,0,0,7,2,2
DT0701013,0,0,0,0,0,1,7,2,2
DT0701011,0,0,0,0,0,1,7,2,2
DT1100448,1,0,0,0,0,0,4,1,2
DT0500813,0,0,1,0,0,0,4,1,2
DT0701007,0,0,0,0,0,1,7,2,2
DT0501000,0,0,0,1,0,0,5,2,2
DT1300126,0,0,0,1,0,0,7,2,2
DT0900109,1,0,0,0,0,0,4,1,2
DT0201491,1,0,0,0,0,0,7,1,2
DT0701002,0,0,0,0,0,1,7,2,2
dt0400585,0,1,0,0,0,0,7,1,2
DT0800876,0,0,0,0,0,1,7,2,2
DT1000842,0,0,0,1,0,0,7,2,2
DT0200863,1,0,0,0,0,0,7,1,2
DT0700992,0,0,0,0,0,1,7,2,2
DT1001125,0,1,0,0,0,0,4,1,2
DT1201995,0,0,0,1,0,0,4,2,2
DT0200278,1,0,0,0,0,0,5,1,2
DT0800466,0,0,0,0,0,1,7,2,2
DT1200549,0,0,0,1,0,0,7,2,2
DT0700972,0,0,0,0,0,1,7,2,2
DT0900938,1,0,0,0,0,0,3,1,1
DT1201887,0,0,0,1,0,0,7,2,2
DT0100318,1,0,0,0,0,0,4,1,2
DT0800063,0,0,0,0,0,1,7,2,2
DT1202170,0,0,0,1,0,0,7,2,2
DT1000443,0,0,1,0,0,0,7,1,2
DT0100215,1,0,0,0,0,0,4,1,2
DT1201967,0,0,0,1,0,0,7,2,2
DT0900799,1,0,0,0,0,0,5,1,2
DT1201594,0,0,0,1,0,0,7,2,2
DT0301149,0,0,0,1,0,0,7,2,2
DT0700954,0,0,0,0,0,1,7,2,2
DT0101703,1,0,0,0,0,0,7,1,2
DT0701228,0,0,0,0,0,1,7,2,2
DT0601030,0,0,0,1,0,0,7,2,2
DT0102404,1,0,0,0,0,0,3,1,1
DT0700946,0,0,0,0,0,1,7,2,2
DT0700945,0,0,0,0,0,1,7,2,2
DT0700944,0,0,0,0,0,1,7,2,2
DT0700942,0,0,0,0,0,1,7,2,2
DT0101899,1,0,0,0,0,0,3,1,1
DT0100313,1,0,0,0,0,0,7,1,2
DT0200030,1,0,0,0,0,0,5,1,2
DT0100076,1,0,0,0,0,0,4,1,2
DT1300774,0,0,0,1,0,0,7,2,2
DT0102260,1,0,0,0,0,0,5,1,2
DT1201119,0,0,0,1,0,0,7,2,2
DT0301078,0,1,0,0,0,0,5,1,2
DT1100856,1,0,0,0,0,0,7,1,2
DT1301059,0,0,0,1,0,0,7,2,2
DT0200655,1,0,0,0,0,0,4,1,2
DT0200617,1,0,0,0,0,0,4,1,2
dt0700773,0,0,0,1,0,0,7,2,2
DT1200825,0,0,0,0,0,1,7,2,2
DT1100284,1,0,0,0,0,0,5,1,2
DT1201083,0,0,0,1,0,0,7,2,2
DT1201043,0,0,0,1,0,0,7,2,2
DT0900191,1,0,0,0,0,0,4,1,2
DT0200531,1,0,0,0,0,0,7,1,2
DT1300605,0,1,0,0,0,0,4,1,2
DT1201559,0,0,0,1,0,0,4,2,2
DT0700584,0,0,0,0,0,1,4,2,2
DT1000364,0,1,0,0,0,0,7,1,2
DT0101221,1,0,0,0,0,0,2,1,1
DT0100809,1,0,0,0,0,0,7,1,2
DT1000373,0,1,0,0,0,0,7,1,2
DT1200421,0,0,0,1,0,0,7,2,2
DT0401147,0,1,0,0,0,0,7,1,2
DT0102187,1,0,0,0,0,0,4,1,2
DT0700781,0,0,0,0,0,1,7,2,2
DT0100523,1,0,0,0,0,0,4,1,2
DT0201134,1,0,0,0,0,0,5,1,2
DT0300781,0,0,0,1,0,0,7,2,2
DT1100180,0,1,0,0,0,0,7,1,2
DT0600744,0,0,1,0,0,0,4,1,2
DT0300058,0,0,0,1,0,0,7,2,2
DT0700815,0,0,0,0,0,1,3,2,1
DT0800475,0,0,0,0,0,1,7,2,2
DT0102447,1,0,0,0,0,0,7,1,2
DT0500707,0,0,0,1,0,0,7,2,2
DT1100333,1,0,0,0,0,0,3,1,1
DT1300641,0,1,0,0,0,0,5,1,2
DT0800650,0,0,0,0,0,1,7,2,2
DT1000719,0,0,1,0,0,0,4,1,2
DT0101853,1,0,0,0,0,0,7,1,2
DT0600838,0,0,1,0,0,0,7,1,2
DT0900044,1,0,0,0,0,0,4,1,2
DT0700850,0,0,0,0,0,1,7,2,2
DT0700849,0,0,0,0,0,1,7,2,2
DT0300326,0,1,0,0,0,0,7,1,2
DT1200701,0,0,0,1,0,0,7,2,2
DT0800488,0,0,0,1,0,0,7,2,2
DT0700840,0,0,0,0,0,1,7,2,2
DT0500694,0,0,0,1,0,0,7,2,2
dt0700807,0,0,0,0,0,1,7,2,2
DT0800418,0,0,0,0,0,1,7,2,2
DT1100287,1,0,0,0,0,0,4,1,2
DT0700100,0,0,0,0,0,1,7,2,2
dt1100836,1,0,0,0,0,0,7,1,2
DT1201517,0,1,0,0,0,0,7,1,2
DT0301148,0,0,0,1,0,0,5,2,2
DT0801755,0,0,0,0,0,1,4,2,2
DT1001037,0,0,0,0,0,1,4,2,2
DT1201431,0,0,0,1,0,0,7,2,2
DT0900022,1,0,0,0,0,0,7,1,2
DT1200904,0,0,0,1,0,0,7,2,2
DT0700820,0,0,0,0,0,1,7,2,2
DT0200188,1,0,0,0,0,0,7,1,2
DT0101891,1,0,0,0,0,0,4,1,2
DT0600410,0,1,0,0,0,0,4,1,2
DT1301047,0,0,0,1,0,0,7,2,2
DT0801462,0,0,0,0,0,1,7,2,2
DT0700809,0,0,0,0,0,1,7,2,2
DT1202107,0,0,0,1,0,0,4,2,2
DT1200128,0,0,0,0,0,1,7,2,2
DT0801345,0,0,0,0,0,1,7,2,2
DT1100592,1,1,0,0,0,0,7,1,2
DT0700803,0,0,0,1,0,1,7,2,2
DT0100764,1,0,0,0,0,0,3,1,1
DT0200706,1,0,0,0,0,0,7,1,2
DT0700796,0,0,0,0,0,1,7,2,2
DT0700792,0,0,0,0,0,1,7,2,2
DT0101651,1,0,0,0,0,0,7,1,2
DT0102016,1,0,0,0,0,0,5,1,2
DT0400893,0,1,0,0,0,0,7,1,2
DT0700300,0,0,0,1,0,0,7,2,2
DT1200085,0,0,0,1,0,0,7,2,2
DT0102299,1,0,0,0,0,0,4,1,2
DT1200169,0,0,0,1,0,0,7,2,2
DT0100555,1,0,0,0,0,0,4,1,2
DT0700769,0,0,0,1,0,0,7,2,2
DT0100692,1,0,0,0,0,0,3,1,1
DT1100716,1,0,0,0,0,0,7,1,2
DT0700765,0,0,0,1,0,0,7,2,2
dt0400623,0,0,0,0,0,1,7,2,2
DT0102232,1,0,0,0,0,0,4,1,2
DT0700759,0,0,0,0,0,1,7,2,2
DT0400386,0,1,0,0,0,0,7,1,2
DT1200515,0,0,0,1,0,0,7,2,2
DT0200982,1,0,0,0,0,0,4,1,2
DT0900828,1,0,0,0,0,0,4,1,2
DT0201492,1,0,0,0,0,0,7,1,2
DT0900643,1,0,0,0,0,0,7,1,2
DT1100964,1,0,0,0,0,0,4,1,2
DT1300425,0,0,0,1,0,0,7,2,2
DT0101123,1,0,0,0,0,0,7,1,2
DT0800769,0,0,0,0,0,1,7,2,2
DT0700743,0,0,0,0,0,1,7,2,2
DT0200387,1,0,0,0,0,0,7,1,2
DT1200302,0,0,0,0,0,1,7,2,2
DT0200688,1,0,0,0,0,0,5,1,2
DT1201143,0,0,0,1,0,0,7,2,2
DT0700731,0,0,0,0,0,1,7,2,2
DT0900203,1,0,0,0,0,0,4,1,2
DT0700858,0,0,0,0,0,1,7,2,2
dt0400404,0,1,0,0,0,0,5,1,2
DT0700727,0,0,0,0,0,1,7,2,2
DT1000527,0,0,0,1,0,0,7,2,2
DT0801373,0,0,0,0,0,1,7,2,2
DT0700723,0,0,0,1,0,0,7,2,2
DT1300903,0,0,0,1,0,0,7,2,2
DT0801407,0,0,0,1,0,0,7,2,2
DT1300799,0,0,0,1,0,0,7,2,2
DT1200362,0,0,0,1,0,0,7,2,2
DT0700715,0,0,0,1,0,0,7,2,2
DT1300675,0,1,0,0,0,0,7,1,2
DT0600887,0,0,1,1,0,0,4,1,2
DT0201308,1,0,0,0,0,0,5,1,2
DT0601188,0,0,1,0,0,0,7,1,2
DT0200683,1,0,0,0,0,0,5,1,2
DT0500043,0,0,0,0,0,1,7,2,2
DT1201939,0,0,0,1,0,0,7,2,2
DT0801573,0,0,0,1,0,0,7,2,2
DT1201567,0,0,0,1,0,0,5,2,2
DT0600562,0,0,0,0,0,1,7,2,2
DT0701212,0,0,0,0,0,1,7,2,2
DT0500288,0,0,1,0,0,0,4,1,2
DT0700681,0,0,0,0,0,1,7,2,2
dt0700623,0,0,0,0,0,1,7,2,2
DT1201301,0,0,0,1,0,0,7,2,2
DT0100689,1,0,0,0,0,0,4,1,2
DT1100859,1,0,0,1,0,0,7,1,2
DT1001091,0,1,0,0,0,0,4,1,2
DT0102689,1,0,0,0,0,0,4,1,2
DT0201103,1,0,0,0,0,0,5,1,2
DT0800012,0,0,0,1,0,0,7,2,2
DT0100376,1,0,0,0,0,0,4,1,2
DT1300645,0,1,0,0,0,0,7,1,2
DT1201425,0,0,0,1,0,0,7,2,2
DT0100330,1,0,0,0,0,0,5,1,2
DT0400956,0,0,1,0,0,0,4,1,2
DT1201810,0,0,0,0,0,1,7,2,2
DT0200654,1,0,0,0,0,0,7,1,2
DT1200941,0,0,0,1,0,0,7,2,2
DT1101012,1,0,0,0,0,0,7,1,2
DT1000520,0,1,0,1,0,0,7,1,2
DT1000395,0,1,0,0,0,0,4,1,2
DT0701149,0,0,0,1,0,0,7,2,2
DT0400195,0,1,0,0,0,0,5,1,2
dt0400679,0,1,0,0,0,0,4,1,2
DT1301247,0,0,0,1,0,0,7,2,2
DT0900408,1,0,0,0,0,0,4,1,2
DT0200584,1,0,0,0,0,0,7,1,2
DT0700634,0,0,0,1,0,0,7,2,2
DT1201960,0,0,0,0,0,1,7,2,2
DT0700631,0,0,0,1,0,0,7,2,2
DT0700627,0,0,0,0,0,1,7,2,2
DT0900845,1,0,0,0,0,0,7,1,2
DT1200900,0,0,0,0,0,1,7,2,2
DT1301061,0,0,0,0,1,0,7,2,2
DT1000392,0,1,0,0,0,0,4,1,2
DT0802080,0,0,0,0,0,1,7,2,2
DT1200151,0,0,0,0,0,1,7,2,2
DT1100881,1,0,0,0,0,0,7,1,2
DT0700090,0,0,0,0,0,1,7,2,2
DT0700603,0,0,0,1,0,0,7,2,2
DT0301145,0,0,0,0,0,1,6,2,2
DT0700066,0,0,0,0,0,1,7,2,2
DT0200171,1,0,0,0,0,0,4,1,2
DT1201928,0,0,0,1,0,0,7,2,2
DT0501101,0,0,0,0,0,1,7,2,2
DT0801548,0,0,0,1,0,0,7,2,2
DT0700593,0,0,0,0,0,1,7,2,2
DT1000174,0,0,0,1,0,0,5,2,2
